Date,Open,High,Low,Close,Adj Close,Volume
2025-10-17,22489.81,22736.01,22396.65,22679.97,22679.97,9552150000
2025-10-16,22764.4,22886.87,22404.69,22562.54,22562.54,11343620000
2025-10-15,22738.5,22841.69,22427.79,22670.08,22670.08,11374850000
2025-10-14,22388.04,22691.07,22213.73,22521.7,22521.7,9776720000
2025-10-13,22578.67,22718.75,22499.49,22694.61,22694.61,9018770000
2025-10-10,23043.52,23119.91,22193.07,22204.43,22204.43,11635030000
2025-10-09,23045.33,23062.62,22899.16,23024.63,23024.63,10713200000
2025-10-08,22852.32,23045.14,22845.42,23043.38,23043.38,10925520000
2025-10-07,22972.37,23006.07,22718.76,22788.36,22788.36,10375920000
2025-10-06,22894.35,22991.72,22827.56,22941.67,22941.67,10468830000
2025-10-03,22886.16,22925.43,22695.82,22780.51,22780.51,10515730000
2025-10-02,22885.9,22900.6,22729.75,22844.05,22844.05,9633200000
2025-10-01,22530.95,22782.58,22516.74,22755.16,22755.16,10043980000
2025-09-30,22580.36,22671.39,22493.96,22660.01,22660.01,8928070000
2025-09-29,22605.3,22704.9,22536.05,22591.15,22591.15,9046720000
2025-09-26,22403.27,22488.18,22285.44,22484.07,22484.07,8488400000
2025-09-25,22318.77,22456.78,22185.87,22384.7,22384.7,9960330000
2025-09-24,22656.02,22657.45,22397.0,22497.86,22497.86,9184030000
2025-09-23,22782.72,22785.13,22539.04,22573.47,22573.47,9822620000
2025-09-22,22606.59,22801.9,22590.86,22788.98,22788.98,9736270000
2025-09-19,22554.31,22645.11,22497.71,22631.48,22631.48,14632360000
2025-09-18,22439.11,22540.93,22358.48,22470.72,22470.72,10478450000
2025-09-17,22333.02,22339.54,22058.92,22261.33,22261.33,9325980000
2025-09-16,22397.5,22397.5,22308.78,22333.96,22333.96,8592240000
2025-09-15,22243.2,22352.25,22233.0,22348.75,22348.75,8904030000
2025-09-12,22078.63,22182.34,22031.62,22141.1,22141.1,9023140000
2025-09-11,21977.52,22059.71,21908.81,22043.07,22043.07,10025020000
2025-09-10,21980.6,22000.97,21810.84,21886.06,21886.06,9090550000
2025-09-09,21858.17,21891.42,21731.48,21879.49,21879.49,7877410000
2025-09-08,21806.22,21885.62,21776.24,21798.7,21798.7,8435850000
2025-09-05,21860.44,21878.81,21534.72,21700.39,21700.39,8413730000
2025-09-04,21539.91,21711.96,21469.4,21707.69,21707.69,7282150000
2025-09-03,21461.63,21553.98,21370.98,21497.73,21497.73,7488290000
2025-09-02,21086.57,21293.69,21033.05,21279.63,21279.63,8183410000
2025-08-29,21630.33,21631.15,21397.98,21455.55,21455.55,7715430000
2025-08-28,21619.27,21742.46,21534.94,21705.16,21705.16,7807080000
2025-08-27,21526.33,21616.17,21476.3,21590.14,21590.14,8040510000
2025-08-26,21443.63,21550.93,21389.1,21544.27,21544.27,9087930000
2025-08-25,21466.47,21572.18,21400.09,21449.29,21449.29,8443200000
2025-08-22,21139.83,21545.43,21092.36,21496.54,21496.54,9401300000
2025-08-21,21112.52,21198.76,21013.53,21100.31,21100.31,6530580000
2025-08-20,21269.67,21269.67,20905.99,21172.86,21172.86,7810310000
2025-08-19,21607.45,21610.24,21277.71,21314.95,21314.95,8461660000
2025-08-18,21616.82,21651.5,21559.33,21629.77,21629.77,8260970000
2025-08-15,21709.34,21716.18,21567.46,21622.98,21622.98,8158830000
2025-08-14,21649.21,21766.29,21627.13,21710.67,21710.67,9110860000
2025-08-13,21764.55,21803.75,21645.14,21713.14,21713.14,8763080000
2025-08-12,21507.44,21689.68,21386.25,21681.9,21681.9,8382820000
2025-08-11,21459.65,21549.73,21346.62,21385.4,21385.4,9099730000
2025-08-08,21316.37,21464.53,21284.97,21450.02,21450.02,8669200000
2025-08-07,21325.01,21408.15,21090.05,21242.7,21242.7,8979190000
2025-08-06,20955.22,21183.88,20937.49,21169.42,21169.42,8580020000
2025-08-05,21092.1,21138.72,20893.29,20916.55,20916.55,7982940000
2025-08-04,20853.91,21055.24,20833.86,21053.58,21053.58,7355970000
2025-08-01,20830.64,20865.63,20560.17,20650.13,20650.13,9667420000
2025-07-31,21457.48,21457.48,21078.67,21122.45,21122.45,9917220000
2025-07-30,21140.4,21230.88,21016.92,21129.67,21129.67,9311770000
2025-07-29,21286.72,21303.96,21081.69,21098.29,21098.29,10040610000
2025-07-28,21176.4,21202.18,21122.12,21178.58,21178.58,10612580000
2025-07-25,21059.94,21159.8,21036.85,21108.32,21108.32,11028310000
2025-07-24,21083.82,21113.1,21001.68,21057.96,21057.96,12741070000
2025-07-23,20966.47,21023.85,20870.67,21020.02,21020.02,10972770000
2025-07-22,20982.21,20985.34,20750.9,20892.69,20892.69,10583710000
2025-07-21,20960.33,21077.37,20957.44,20974.18,20974.18,12046970000
2025-07-18,20959.57,20980.56,20846.12,20895.65,20895.65,9354580000
2025-07-17,20760.32,20911.83,20735.55,20885.65,20885.65,9994550000
2025-07-16,20717.81,20751.05,20507.06,20730.49,20730.49,9056640000
2025-07-15,20822.76,20836.04,20670.58,20677.8,20677.8,8399060000
2025-07-14,20592.56,20672.34,20492.63,20640.33,20640.33,8010060000
2025-07-11,20562.88,20647.97,20509.75,20585.53,20585.53,8135800000
2025-07-10,20636.48,20655.39,20495.14,20630.66,20630.66,9781380000
2025-07-09,20522.09,20645.41,20486.38,20611.34,20611.34,9978310000
2025-07-08,20466.93,20480.89,20377.36,20418.46,20418.46,8437480000
2025-07-07,20490.55,20511.82,20323.02,20412.52,20412.52,8345710000
2025-07-03,20497.66,20624.51,20480.22,20601.1,20601.1,6177910000
2025-07-02,20184.37,20397.22,20181.74,20393.13,20393.13,8378750000
2025-07-01,20290.61,20339.05,20105.41,20202.89,20202.89,8631710000
2025-06-30,20360.15,20418.31,20266.36,20369.73,20369.73,8220420000
2025-06-27,20217.26,20311.51,20095.05,20273.46,20273.46,10951070000
2025-06-26,20062.19,20187.15,19982.48,20167.91,20167.91,8383380000
2025-06-25,20013.95,20052.78,19918.08,19973.55,19973.55,8256120000
2025-06-24,19809.62,19946.72,19795.29,19912.53,19912.53,8330090000
2025-06-23,19427.01,19643.7,19334.98,19630.97,19630.97,9088000000
2025-06-20,19639.41,19696.11,19380.58,19447.41,19447.41,9969140000
2025-06-18,19526.92,19660.77,19489.56,19546.27,19546.27,7818790000
2025-06-17,19627.08,19666.56,19485.44,19521.09,19521.09,8519930000
2025-06-16,19550.75,19733.31,19550.75,19701.21,19701.21,9619130000
2025-06-13,19450.93,19591.87,19367.42,19406.83,19406.83,9001850000
2025-06-12,19578.87,19690.61,19553.56,19662.49,19662.49,16308730000
2025-06-11,19779.36,19800.46,19551.35,19615.88,19615.88,10214190000
2025-06-10,19620.11,19730.38,19539.09,19714.99,19714.99,11221560000
2025-06-09,19573.14,19637.56,19531.1,19591.24,19591.24,9538700000
2025-06-06,19526.99,19593.18,19464.84,19529.95,19529.95,7291590000
2025-06-05,19518.2,19610.51,19226.22,19298.45,19298.45,8782360000
2025-06-04,19434.94,19493.45,19359.09,19460.49,19460.49,7695660000
2025-06-03,19288.66,19459.28,19224.7,19398.96,19398.96,7990230000
2025-06-02,19063.06,19252.71,18985.3,19242.61,19242.61,7779940000
2025-05-30,19131.22,19157.78,18847.74,19113.77,19113.77,9042260000
2025-05-29,19389.39,19389.39,19091.54,19175.87,19175.87,11016850000
2025-05-28,19232.62,19276.83,19084.38,19100.94,19100.94,8087530000
2025-05-27,19014.44,19210.95,18961.69,19199.16,19199.16,93974540000
2025-05-23,18622.38,18841.52,18599.69,18737.21,18737.21,8730370000
2025-05-22,18888.05,19061.11,18840.34,18925.74,18925.74,8289710000
2025-05-21,19002.94,19241.41,18799.2,18872.64,18872.64,11112460000
2025-05-20,19132.06,19186.69,19015.63,19142.71,19142.71,9047100000
2025-05-19,18937.42,19227.22,18937.42,19215.46,19215.46,13080030000
2025-05-16,19151.54,19213.42,19038.48,19211.1,19211.1,10509820000
2025-05-15,19031.24,19207.22,18967.78,19112.32,19112.32,10546350000
2025-05-14,19074.72,19174.55,19023.61,19146.81,19146.81,11744820000
2025-05-13,18761.23,19065.96,18745.5,19010.09,19010.09,9242230000
2025-05-12,18674.56,18710.22,18472.71,18708.34,18708.34,10717670000
2025-05-09,18022.55,18068.9,17853.84,17928.92,17928.92,8835140000
2025-05-08,17920.15,18096.0,17776.0,17928.14,17928.14,8500390000
2025-05-07,17706.83,17820.29,17503.01,17738.16,17738.16,7977870000
2025-05-06,17623.21,17830.35,17592.88,17689.66,17689.66,6958220000
2025-05-05,17817.01,17965.64,17792.08,17844.24,17844.24,7075320000
2025-05-02,17868.76,18048.83,17812.04,17977.73,17977.73,8180190000
2025-05-01,17793.14,17922.83,17688.11,17710.74,17710.74,8409690000
2025-04-30,17099.98,17483.82,16959.53,17446.34,17446.34,8595330000
2025-04-29,17270.76,17500.42,17256.2,17461.32,17461.32,13001930000
2025-04-28,17390.93,17467.35,17128.71,17366.13,17366.13,10313290000
2025-04-25,17182.11,17404.49,17110.72,17382.94,17382.94,7412930000
2025-04-24,16754.76,17174.35,16744.97,17166.04,17166.04,7607400000
2025-04-23,16880.29,17029.86,16642.66,16708.05,16708.05,8564870000
2025-04-22,16079.94,16410.56,16038.73,16300.42,16300.42,6981900000
2025-04-21,16052.76,16066.79,15685.33,15870.9,15870.9,6678730000
2025-04-17,16399.97,16408.51,16181.17,16286.45,16286.45,7046290000
2025-04-16,16499.69,16600.37,16066.46,16307.16,16307.16,7909190000
2025-04-15,16842.39,16979.96,16753.22,16823.17,16823.17,7483050000
2025-04-14,17120.44,17136.56,16661.26,16831.48,16831.48,9667260000
2025-04-11,16358.53,16753.41,16228.04,16724.46,16724.46,9444890000
2025-04-10,16635.45,16712.37,15894.27,16387.31,16387.31,11861670000
2025-04-09,15295.44,17202.94,15270.28,17124.97,17124.97,13479740000
2025-04-08,16181.04,16316.51,15053.39,15267.91,15267.91,10496650000
2025-04-07,14978.03,16292.28,14784.03,15603.26,15603.26,12483580000
2025-04-04,16045.6,16128.16,15575.68,15587.79,15587.79,11038180000
2025-04-03,16790.53,16889.34,16533.04,16550.61,16550.61,9461330000
2025-04-02,17207.01,17716.52,17181.27,17601.05,17601.05,9126630000
2025-04-01,17221.55,17506.59,17149.36,17449.89,17449.89,7756540000
2025-03-31,17045.44,17334.98,16854.37,17299.29,17299.29,8122180000
2025-03-28,17722.09,17763.28,17283.06,17322.99,17322.99,7015410000
2025-03-27,17811.24,17988.02,17743.8,17804.03,17804.03,8002470000
2025-03-26,18217.33,18236.55,17837.26,17899.02,17899.02,9091510000
2025-03-25,18207.97,18281.13,18170.42,18271.86,18271.86,6475790000
2025-03-24,18046.19,18210.05,18030.68,18188.59,18188.59,6787790000
2025-03-21,17519.84,17798.06,17474.81,17784.05,17784.05,8837930000
2025-03-20,17586.06,17903.2,17576.82,17691.63,17691.63,6098330000
2025-03-19,17590.12,17917.54,17533.94,17750.79,17750.79,6302310000
2025-03-18,17662.57,17682.92,17431.67,17504.12,17504.12,6450530000
2025-03-17,17722.54,17925.94,17645.87,17808.66,17808.66,6306340000
2025-03-14,17523.3,17773.48,17491.08,17754.09,17754.09,7093850000
2025-03-13,17598.56,17621.91,17239.44,17303.01,17303.01,7147050000
2025-03-12,17711.41,17800.1,17436.27,17648.45,17648.45,7746430000
2025-03-11,17443.09,17687.4,17238.24,17436.1,17436.1,9177320000
2025-03-10,17840.32,17868.08,17291.82,17468.32,17468.32,8636040000
2025-03-07,18029.85,18243.58,17768.59,18196.22,18196.22,8135420000
2025-03-06,18204.53,18439.24,17980.39,18069.26,18069.26,7686200000
2025-03-05,18312.97,18604.47,18144.73,18552.73,18552.73,7048430000
2025-03-04,18176.43,18589.49,17956.6,18285.16,18285.16,8469180000
2025-03-03,18923.36,18992.3,18216.63,18350.19,18350.19,8170140000
2025-02-28,18477.17,18861.33,18372.99,18847.28,18847.28,8247520000
2025-02-27,19212.36,19242.69,18535.22,18544.42,18544.42,7700290000
2025-02-26,19109.32,19286.02,18966.46,19075.26,19075.26,7034450000
2025-02-25,19242.61,19256.35,18871.52,19026.39,19026.39,7991440000
2025-02-24,19590.85,19644.23,19275.46,19286.93,19286.93,7414760000
2025-02-21,20006.69,20016.66,19510.91,19524.01,19524.01,8461020000
2025-02-20,20029.19,20041.15,19795.02,19962.36,19962.36,7329270000
2025-02-19,19994.5,20099.39,19928.89,20056.25,20056.25,8171530000
2025-02-18,20090.55,20110.12,19909.74,20041.26,20041.26,8683170000
2025-02-14,19956.82,20045.76,19932.15,20026.77,20026.77,7995720000
2025-02-13,19696.92,19952.17,19675.87,19945.64,19945.64,8414510000
2025-02-12,19436.51,19682.51,19415.48,19649.95,19649.95,7946550000
2025-02-11,19602.11,19731.93,19579.77,19643.86,19643.86,9269380000
2025-02-10,19668.18,19772.04,19650.79,19714.27,19714.27,9535440000
2025-02-07,19774.87,19862.54,19489.36,19523.4,19523.4,7748940000
2025-02-06,19725.83,19793.36,19654.11,19791.99,19791.99,6642100000
2025-02-05,19533.05,19696.94,19498.9,19692.33,19692.33,6712220000
2025-02-04,19422.17,19666.44,19408.18,19654.02,19654.02,6477050000
2025-02-03,19215.38,19502.13,19141.15,19391.96,19391.96,8272460000
2025-01-31,19832.33,19969.17,19575.21,19627.44,19627.44,7947370000
2025-01-30,19697.53,19785.79,19483.83,19681.75,19681.75,6679500000
2025-01-29,19695.68,19699.82,19479.51,19632.32,19632.32,6497710000
2025-01-28,19418.22,19759.43,19294.62,19733.59,19733.59,7121740000
2025-01-27,19234.04,19514.35,19204.95,19341.83,19341.83,8870200000
2025-01-24,20087.11,20118.61,19897.13,19954.3,19954.3,7708150000
2025-01-23,19906.99,20053.68,19892.55,20053.68,20053.68,6837700000
2025-01-22,19903.05,20068.52,19903.05,20009.34,20009.34,7219060000
2025-01-21,19734.39,19789.63,19551.17,19756.78,19756.78,8015780000
2025-01-17,19655.55,19709.64,19543.32,19630.2,19630.2,7996360000
2025-01-16,19573.87,19579.85,19335.68,19338.29,19338.29,7085990000
2025-01-15,19350.31,19548.9,19299.32,19511.23,19511.23,7260250000
2025-01-14,19207.75,19273.14,18926.6,19044.39,19044.39,7168110000
2025-01-13,18903.66,19099.97,18831.91,19088.1,19088.1,7830760000
2025-01-10,19312.26,19315.11,19018.75,19161.63,19161.63,8608880000
2025-01-08,19469.37,19544.51,19308.54,19478.88,19478.88,8851720000
2025-01-07,19938.08,19940.21,19421.02,19489.68,19489.68,13371130000
2025-01-06,19851.99,20007.95,19785.0,19864.98,19864.98,9586840000
2025-01-03,19395.51,19638.66,19379.57,19621.68,19621.68,8214050000
2025-01-02,19403.9,19517.87,19117.59,19280.79,19280.79,8737550000
2024-12-31,19551.36,19563.72,19283.41,19310.79,19310.79,8873030000
2024-12-30,19460.41,19622.93,19342.51,19486.79,19486.79,8384090000
2024-12-27,19896.77,19904.77,19553.4,19722.03,19722.03,7765120000
2024-12-26,19979.25,20070.08,19888.11,20020.36,20020.36,6467910000
2024-12-24,19818.48,20031.13,19813.76,20031.13,20031.13,4739190000
2024-12-23,19641.05,19772.1,19504.68,19764.88,19764.88,6820720000
2024-12-20,19190.04,19758.61,19168.38,19572.6,19572.6,10962450000
2024-12-19,19565.66,19623.02,19357.76,19372.77,19372.77,8029590000
2024-12-18,20114.98,20179.77,19336.59,19392.69,19392.69,9996120000
2024-12-17,20095.62,20148.83,20004.73,20109.06,20109.06,9534350000
2024-12-16,20016.12,20204.58,19988.12,20173.89,20173.89,8855040000
2024-12-13,19995.18,20061.65,19817.47,19926.72,19926.72,6028250000
2024-12-12,19947.34,20018.24,19897.38,19902.84,19902.84,7047550000
2024-12-11,19832.96,20055.93,19830.64,20034.89,20034.89,6639720000
2024-12-10,19796.39,19887.08,19641.34,19687.24,19687.24,6843850000
2024-12-09,19824.09,19872.79,19698.05,19736.69,19736.69,7884620000
2024-12-06,19743.96,19863.15,19734.42,19859.77,19859.77,6787610000
2024-12-05,19756.4,19790.03,19688.59,19700.26,19700.26,7229510000
2024-12-04,19587.48,19741.76,19575.4,19735.12,19735.12,7870030000
2024-12-03,19364.34,19486.15,19340.41,19480.91,19480.91,6005160000
2024-12-02,19255.43,19436.92,19255.43,19403.95,19403.95,6370530000
2024-11-29,19087.47,19245.49,19066.52,19218.17,19218.17,4042550000
2024-11-27,19132.99,19133.11,18937.2,19060.48,19060.48,5619090000
2024-11-26,19109.08,19184.4,19100.73,19174.3,19174.3,6411770000
2024-11-25,19140.59,19208.68,18969.35,19054.84,19054.84,7932980000
2024-11-22,18966.32,19025.77,18899.48,19003.65,19003.65,6575820000
2024-11-21,19072.78,19110.89,18714.06,18972.42,18972.42,7492540000
2024-11-20,18971.31,18974.91,18724.39,18966.14,18966.14,7121670000
2024-11-19,18699.71,18992.08,18689.83,18987.47,18987.47,7246610000
2024-11-18,18717.93,18865.28,18672.3,18791.81,18791.81,8455360000
2024-11-15,18929.92,18936.75,18598.87,18680.12,18680.12,8002270000
2024-11-14,19256.09,19275.8,19073.39,19107.65,19107.65,8680480000
2024-11-13,19286.46,19358.48,19191.13,19230.72,19230.72,9623670000
2024-11-12,19289.81,19343.05,19168.52,19281.4,19281.4,7816410000
2024-11-11,19355.34,19366.07,19193.29,19298.76,19298.76,8087930000
2024-11-08,19255.14,19318.56,19224.43,19286.78,19286.78,7316010000
2024-11-07,19084.43,19301.7,19084.43,19269.46,19269.46,9232670000
2024-11-06,18772.76,19000.5,18730.21,18983.47,18983.47,8138050000
2024-11-05,18250.71,18449.68,18250.71,18439.17,18439.17,7060340000
2024-11-04,18220.43,18308.3,18112.83,18179.98,18179.98,5762320000
2024-11-01,18189.67,18363.94,18181.53,18239.92,18239.92,5896470000
2024-10-31,18427.31,18427.31,18083.95,18095.15,18095.15,6411940000
2024-10-30,18731.69,18785.5,18598.24,18607.93,18607.93,6514690000
2024-10-29,18576.09,18753.19,18509.59,18712.75,18712.75,6881170000
2024-10-28,18648.25,18671.01,18563.02,18567.19,18567.19,5641660000
2024-10-25,18512.58,18690.01,18487.06,18518.61,18518.61,6100040000
2024-10-24,18384.16,18435.37,18305.42,18415.49,18415.49,5761280000
2024-10-23,18502.06,18509.19,18146.61,18276.65,18276.65,6245610000
2024-10-22,18451.86,18620.71,18413.47,18579.77,18579.77,6407180000
2024-10-21,18456.48,18543.58,18377.63,18540.01,18540.01,6092180000
2024-10-18,18466.01,18524.33,18452.58,18489.55,18489.55,5090190000
2024-10-17,18537.21,18541.46,18368.79,18373.61,18373.61,5806860000
2024-10-16,18333.29,18383.11,18214.96,18367.08,18367.08,5257570000
2024-10-15,18515.97,18564.25,18252.52,18315.59,18315.59,6522700000
2024-10-14,18426.66,18547.92,18423.6,18502.69,18502.69,4894710000
2024-10-11,18217.73,18375.53,18208.44,18342.94,18342.94,5140440000
2024-10-10,18200.62,18333.39,18154.18,18282.05,18282.05,5855390000
2024-10-09,18179.22,18302.05,18133.02,18291.62,18291.62,5228670000
2024-10-08,18017.93,18203.04,17989.7,18182.92,18182.92,5566510000
2024-10-07,18080.12,18096.33,17900.04,17923.9,17923.9,5240320000
2024-10-04,18130.42,18145.28,17952.3,18137.85,18137.85,5136070000
2024-10-03,17859.49,18011.25,17826.42,17918.48,17918.48,5208990000
2024-10-02,17867.12,17978.58,17767.79,17925.12,17925.12,5489040000
2024-10-01,18154.94,18162.72,17779.77,17910.36,17910.36,5879980000
2024-09-30,18069.83,18198.16,17997.56,18189.17,18189.17,5846150000
2024-09-27,18228.78,18238.28,18069.18,18119.59,18119.59,5367890000
2024-09-26,18327.34,18327.34,18071.74,18190.29,18190.29,5669210000
2024-09-25,18050.36,18155.04,18040.62,18082.21,18082.21,4858060000
2024-09-24,18046.44,18091.96,17863.38,18074.52,18074.52,5347580000
2024-09-23,17994.91,18021.58,17936.37,17974.27,17974.27,5237310000
2024-09-20,17999.35,18024.34,17835.64,17948.32,17948.32,9914480000
2024-09-19,17980.89,18099.93,17909.75,18013.98,18013.98,5574650000
2024-09-18,17663.38,17832.7,17556.43,17573.3,17573.3,5611630000
2024-09-17,17707.02,17781.74,17544.64,17628.06,17628.06,4959520000
2024-09-16,17573.7,17618.4,17480.66,17592.13,17592.13,4675530000
2024-09-13,17575.26,17719.14,17564.61,17683.98,17683.98,4802880000
2024-09-12,17413.89,17605.72,17338.32,17569.68,17569.68,4983120000
2024-09-11,17061.41,17420.23,16787.84,17395.53,17395.53,6086930000
2024-09-10,16949.64,17036.07,16801.13,17025.88,17025.88,4963740000
2024-09-09,16835.67,16923.28,16732.84,16884.6,16884.6,5132150000
2024-09-06,17137.62,17166.54,16668.57,16690.83,16690.83,5549030000
2024-09-05,17063.24,17295.58,17035.07,17127.66,17127.66,4983030000
2024-09-04,17015.71,17232.65,16984.67,17084.3,17084.3,5011820000
2024-09-03,17585.45,17585.45,17057.79,17136.3,17136.3,5813970000
2024-08-30,17650.49,17720.38,17498.79,17713.62,17713.62,5531150000
2024-08-29,17610.57,17789.21,17482.6,17516.43,17516.43,5727780000
2024-08-28,17738.8,17759.94,17439.4,17556.03,17556.03,5211920000
2024-08-27,17655.52,17789.72,17573.37,17754.82,17754.82,4362380000
2024-08-26,17867.85,17909.09,17645.69,17725.77,17725.77,5110940000
2024-08-23,17772.73,17941.27,17700.27,17877.79,17877.79,5380810000
2024-08-22,17993.72,18017.69,17589.15,17619.35,17619.35,5065360000
2024-08-21,17840.51,17963.07,17790.98,17918.99,17918.99,4765150000
2024-08-20,17849.09,17932.53,17758.2,17816.94,17816.94,5305260000
2024-08-19,17649.74,17877.44,17585.58,17876.77,17876.77,5564300000
2024-08-16,17516.4,17674.65,17502.83,17631.72,17631.72,5138150000
2024-08-15,17394.54,17602.72,17375.41,17594.5,17594.5,5478170000
2024-08-14,17227.64,17260.73,17032.17,17192.6,17192.6,4985480000
2024-08-13,16944.74,17192.79,16943.95,17187.61,17187.61,5469160000
2024-08-12,16793.64,16895.79,16699.39,16780.61,16780.61,4890850000
2024-08-09,16636.52,16789.22,16574.57,16745.3,16745.3,5783410000
2024-08-08,16408.27,16694.25,16262.93,16660.02,16660.02,5815880000
2024-08-07,16622.31,16709.81,16179.53,16195.81,16195.81,5913620000
2024-08-06,16261.36,16620.31,16137.65,16366.85,16366.85,5908930000
2024-08-05,15712.53,16453.46,15708.54,16200.08,16200.08,6852190000
2024-08-02,16780.45,16920.63,16582.79,16776.16,16776.16,6313870000
2024-08-01,17647.03,17791.58,17051.42,17194.15,17194.15,6664550000
2024-07-31,17499.23,17693.98,17438.6,17599.4,17599.4,6292560000
2024-07-30,17424.1,17468.56,17015.38,17147.42,17147.42,5564310000
2024-07-29,17444.39,17535.32,17299.83,17370.2,17370.2,4897230000
2024-07-26,17331.95,17454.57,17239.99,17357.88,17357.88,5281560000
2024-07-25,17352.64,17544.46,17033.96,17181.72,17181.72,6114350000
2024-07-24,17733.91,17747.06,17313.52,17342.41,17342.41,6735560000
2024-07-23,17982.74,18128.38,17968.1,17997.35,17997.35,4938000000
2024-07-22,17923.65,18040.99,17839.76,18007.57,18007.57,5093620000
2024-07-19,17835.59,17935.14,17691.43,17726.94,17726.94,4992930000
2024-07-18,18119.15,18130.87,17759.54,17871.22,17871.22,5977260000
2024-07-17,18188.19,18223.24,17972.87,17996.92,17996.92,6007280000
2024-07-16,18534.27,18576.83,18386.07,18509.34,18509.34,5812930000
2024-07-15,18485.91,18641.53,18397.83,18472.57,18472.57,5450350000
2024-07-12,18303.64,18556.73,18293.6,18398.45,18398.45,5845930000
2024-07-11,18659.25,18671.07,18238.78,18283.41,18283.41,6366620000
2024-07-10,18512.09,18655.19,18467.58,18647.45,18647.45,5228240000
2024-07-09,18465.02,18511.89,18381.6,18429.29,18429.29,4839140000
2024-07-08,18371.86,18416.94,18342.6,18403.74,18403.74,5286260000
2024-07-05,18200.6,18366.31,18197.14,18352.76,18352.76,4851000000
2024-07-03,18016.12,18188.3,18016.12,18188.3,18188.3,3713960000
2024-07-02,17808.04,18031.29,17802.24,18028.76,18028.76,4526550000
2024-07-01,17773.9,17894.28,17657.64,17879.3,17879.3,5189990000
