Date,Open,High,Low,Close,Adj Close,Volume
"Nov 26, 2025","23,163.19","23,280.58","23,074.39","23,214.69","23,214.69","7,291,400,000"
"Nov 25, 2025","22,802.85","23,070.09","22,587.11","23,025.59","23,025.59","8,498,500,000"
"Nov 24, 2025","22,482.16","22,916.40","22,478.27","22,872.01","22,872.01","9,232,160,000"
"Nov 21, 2025","22,162.83","22,531.84","21,898.29","22,273.08","22,273.08","9,931,240,000"
"Nov 20, 2025","23,057.00","23,147.33","22,043.20","22,078.05","22,078.05","10,548,620,000"
"Nov 19, 2025","22,459.27","22,821.24","22,385.22","22,564.23","22,564.23","8,434,200,000"
"Nov 18, 2025","22,565.90","22,643.01","22,231.15","22,432.85","22,432.85","8,606,260,000"
"Nov 17, 2025","22,788.32","23,044.55","22,559.51","22,708.07","22,708.07","9,744,800,000"
"Nov 14, 2025","22,544.72","23,073.18","22,436.79","22,900.59","22,900.59","10,841,540,000"
"Nov 13, 2025","23,262.64","23,264.27","22,796.07","22,870.36","22,870.36","11,351,410,000"
"Nov 12, 2025","23,563.84","23,564.09","23,278.30","23,406.46","23,406.46","8,449,920,000"
"Nov 11, 2025","23,407.72","23,508.44","23,315.28","23,468.30","23,468.30","7,756,810,000"
"Nov 10, 2025","23,354.85","23,569.62","23,290.05","23,527.17","23,527.17","9,297,320,000"
"Nov 7, 2025","22,892.92","23,009.91","22,563.42","23,004.54","23,004.54","10,141,910,000"
"Nov 6, 2025","23,461.29","23,469.55","23,011.06","23,053.99","23,053.99","11,085,130,000"
"Nov 5, 2025","23,358.07","23,636.53","23,286.87","23,499.80","23,499.80","10,026,890,000"
"Nov 4, 2025","23,458.21","23,644.15","23,333.32","23,348.64","23,348.64","10,227,700,000"
"Nov 3, 2025","23,951.91","23,976.84","23,764.87","23,834.72","23,834.72","10,360,170,000"
"Oct 31, 2025","23,941.78","23,946.23","23,628.82","23,724.96","23,724.96","10,909,250,000"
"Oct 30, 2025","23,793.08","23,846.13","23,578.47","23,581.14","23,581.14","10,564,160,000"
"Oct 29, 2025","23,987.29","24,019.99","23,763.99","23,958.47","23,958.47","10,089,540,000"
"Oct 28, 2025","23,766.46","23,901.36","23,675.19","23,827.49","23,827.49","10,640,830,000"
"Oct 27, 2025","23,537.32","23,658.66","23,493.96","23,637.46","23,637.46","10,757,830,000"
"Oct 24, 2025","23,143.23","23,261.26","23,127.96","23,204.87","23,204.87","10,308,620,000"
"Oct 23, 2025","22,751.33","22,983.46","22,732.18","22,941.80","22,941.80","10,363,600,000"
"Oct 22, 2025","22,940.79","22,978.40","22,514.08","22,740.40","22,740.40","14,361,150,000"
"Oct 21, 2025","22,984.55","23,010.35","22,894.42","22,953.67","22,953.67","10,845,130,000"
"Oct 20, 2025","22,844.82","23,031.87","22,841.00","22,990.54","22,990.54","9,440,620,000"
"Oct 17, 2025","22,489.81","22,736.01","22,396.65","22,679.97","22,679.97","9,552,150,000"
"Oct 16, 2025","22,764.40","22,886.87","22,404.69","22,562.54","22,562.54","11,343,620,000"
"Oct 15, 2025","22,738.50","22,841.69","22,427.79","22,670.08","22,670.08","11,374,850,000"
"Oct 14, 2025","22,388.04","22,691.07","22,213.73","22,521.70","22,521.70","9,776,720,000"
"Oct 13, 2025","22,578.67","22,718.75","22,499.49","22,694.61","22,694.61","9,018,770,000"
"Oct 10, 2025","23,043.52","23,119.91","22,193.07","22,204.43","22,204.43","11,635,030,000"
"Oct 9, 2025","23,045.33","23,062.62","22,899.16","23,024.63","23,024.63","10,713,200,000"
"Oct 8, 2025","22,852.32","23,045.14","22,845.42","23,043.38","23,043.38","10,925,520,000"
"Oct 7, 2025","22,972.37","23,006.07","22,718.76","22,788.36","22,788.36","10,375,920,000"
"Oct 6, 2025","22,894.35","22,991.72","22,827.56","22,941.67","22,941.67","10,468,830,000"
"Oct 3, 2025","22,886.16","22,925.43","22,695.82","22,780.51","22,780.51","10,515,730,000"
"Oct 2, 2025","22,885.90","22,900.60","22,729.75","22,844.05","22,844.05","9,633,200,000"
"Oct 1, 2025","22,530.95","22,782.58","22,516.74","22,755.16","22,755.16","10,043,980,000"
"Sep 30, 2025","22,580.36","22,671.39","22,493.96","22,660.01","22,660.01","8,928,070,000"
"Sep 29, 2025","22,605.30","22,704.90","22,536.05","22,591.15","22,591.15","9,046,720,000"
"Sep 26, 2025","22,403.27","22,488.18","22,285.44","22,484.07","22,484.07","8,488,400,000"
"Sep 25, 2025","22,318.77","22,456.78","22,185.87","22,384.70","22,384.70","9,960,330,000"
"Sep 24, 2025","22,656.02","22,657.45","22,397.00","22,497.86","22,497.86","9,184,030,000"
"Sep 23, 2025","22,782.72","22,785.13","22,539.04","22,573.47","22,573.47","9,822,620,000"
"Sep 22, 2025","22,606.59","22,801.90","22,590.86","22,788.98","22,788.98","9,736,270,000"
"Sep 19, 2025","22,554.31","22,645.11","22,497.71","22,631.48","22,631.48","14,632,360,000"
"Sep 18, 2025","22,439.11","22,540.93","22,358.48","22,470.72","22,470.72","10,478,450,000"
"Sep 17, 2025","22,333.02","22,339.54","22,058.92","22,261.33","22,261.33","9,325,980,000"
"Sep 16, 2025","22,397.50","22,397.50","22,308.78","22,333.96","22,333.96","8,592,240,000"
"Sep 15, 2025","22,243.20","22,352.25","22,233.00","22,348.75","22,348.75","8,904,030,000"
"Sep 12, 2025","22,078.63","22,182.34","22,031.62","22,141.10","22,141.10","9,023,140,000"
"Sep 11, 2025","21,977.52","22,059.71","21,908.81","22,043.07","22,043.07","10,025,020,000"
"Sep 10, 2025","21,980.60","22,000.97","21,810.84","21,886.06","21,886.06","9,090,550,000"
"Sep 9, 2025","21,858.17","21,891.42","21,731.48","21,879.49","21,879.49","7,877,410,000"
"Sep 8, 2025","21,806.22","21,885.62","21,776.24","21,798.70","21,798.70","8,435,850,000"
"Sep 5, 2025","21,860.44","21,878.81","21,534.72","21,700.39","21,700.39","8,413,730,000"
"Sep 4, 2025","21,539.91","21,711.96","21,469.40","21,707.69","21,707.69","7,282,150,000"
"Sep 3, 2025","21,461.63","21,553.98","21,370.98","21,497.73","21,497.73","7,488,290,000"
"Sep 2, 2025","21,086.57","21,293.69","21,033.05","21,279.63","21,279.63","8,183,410,000"
"Aug 29, 2025","21,630.33","21,631.15","21,397.98","21,455.55","21,455.55","7,715,430,000"
"Aug 28, 2025","21,619.27","21,742.46","21,534.94","21,705.16","21,705.16","7,807,080,000"
"Aug 27, 2025","21,526.33","21,616.17","21,476.30","21,590.14","21,590.14","8,040,510,000"
"Aug 26, 2025","21,443.63","21,550.93","21,389.10","21,544.27","21,544.27","9,087,930,000"
"Aug 25, 2025","21,466.47","21,572.18","21,400.09","21,449.29","21,449.29","8,443,200,000"
"Aug 22, 2025","21,139.83","21,545.43","21,092.36","21,496.54","21,496.54","9,401,300,000"
"Aug 21, 2025","21,112.52","21,198.76","21,013.53","21,100.31","21,100.31","6,530,580,000"
"Aug 20, 2025","21,269.67","21,269.67","20,905.99","21,172.86","21,172.86","7,810,310,000"
"Aug 19, 2025","21,607.45","21,610.24","21,277.71","21,314.95","21,314.95","8,461,660,000"
"Aug 18, 2025","21,616.82","21,651.50","21,559.33","21,629.77","21,629.77","8,260,970,000"
"Aug 15, 2025","21,709.34","21,716.18","21,567.46","21,622.98","21,622.98","8,158,830,000"
"Aug 14, 2025","21,649.21","21,766.29","21,627.13","21,710.67","21,710.67","9,110,860,000"
"Aug 13, 2025","21,764.55","21,803.75","21,645.14","21,713.14","21,713.14","8,763,080,000"
"Aug 12, 2025","21,507.44","21,689.68","21,386.25","21,681.90","21,681.90","8,382,820,000"
"Aug 11, 2025","21,459.65","21,549.73","21,346.62","21,385.40","21,385.40","9,099,730,000"
"Aug 8, 2025","21,316.37","21,464.53","21,284.97","21,450.02","21,450.02","8,669,200,000"
"Aug 7, 2025","21,325.01","21,408.15","21,090.05","21,242.70","21,242.70","8,979,190,000"
"Aug 6, 2025","20,955.22","21,183.88","20,937.49","21,169.42","21,169.42","8,580,020,000"
"Aug 5, 2025","21,092.10","21,138.72","20,893.29","20,916.55","20,916.55","7,982,940,000"
"Aug 4, 2025","20,853.91","21,055.24","20,833.86","21,053.58","21,053.58","7,355,970,000"
"Aug 1, 2025","20,830.64","20,865.63","20,560.17","20,650.13","20,650.13","9,667,420,000"
"Jul 31, 2025","21,457.48","21,457.48","21,078.67","21,122.45","21,122.45","9,917,220,000"
"Jul 30, 2025","21,140.40","21,230.88","21,016.92","21,129.67","21,129.67","9,311,770,000"
"Jul 29, 2025","21,286.72","21,303.96","21,081.69","21,098.29","21,098.29","10,040,610,000"
"Jul 28, 2025","21,176.40","21,202.18","21,122.12","21,178.58","21,178.58","10,612,580,000"
"Jul 25, 2025","21,059.94","21,159.80","21,036.85","21,108.32","21,108.32","11,028,310,000"
"Jul 24, 2025","21,083.82","21,113.10","21,001.68","21,057.96","21,057.96","12,741,070,000"
"Jul 23, 2025","20,966.47","21,023.85","20,870.67","21,020.02","21,020.02","10,972,770,000"
"Jul 22, 2025","20,982.21","20,985.34","20,750.90","20,892.69","20,892.69","10,583,710,000"
"Jul 21, 2025","20,960.33","21,077.37","20,957.44","20,974.18","20,974.18","12,046,970,000"
"Jul 18, 2025","20,959.57","20,980.56","20,846.12","20,895.65","20,895.65","9,354,580,000"
"Jul 17, 2025","20,760.32","20,911.83","20,735.55","20,885.65","20,885.65","9,994,550,000"
"Jul 16, 2025","20,717.81","20,751.05","20,507.06","20,730.49","20,730.49","9,056,640,000"
"Jul 15, 2025","20,822.76","20,836.04","20,670.58","20,677.80","20,677.80","8,399,060,000"
"Jul 14, 2025","20,592.56","20,672.34","20,492.63","20,640.33","20,640.33","8,010,060,000"
"Jul 11, 2025","20,562.88","20,647.97","20,509.75","20,585.53","20,585.53","8,135,800,000"
"Jul 10, 2025","20,636.48","20,655.39","20,495.14","20,630.66","20,630.66","9,781,380,000"
"Jul 9, 2025","20,522.09","20,645.41","20,486.38","20,611.34","20,611.34","9,978,310,000"
"Jul 8, 2025","20,466.93","20,480.89","20,377.36","20,418.46","20,418.46","8,437,480,000"
"Jul 7, 2025","20,490.55","20,511.82","20,323.02","20,412.52","20,412.52","8,345,710,000"
"Jul 3, 2025","20,497.66","20,624.51","20,480.22","20,601.10","20,601.10","6,177,910,000"
"Jul 2, 2025","20,184.37","20,397.22","20,181.74","20,393.13","20,393.13","8,378,750,000"
"Jul 1, 2025","20,290.61","20,339.05","20,105.41","20,202.89","20,202.89","8,631,710,000"
"Jun 30, 2025","20,360.15","20,418.31","20,266.36","20,369.73","20,369.73","8,220,420,000"
"Jun 27, 2025","20,217.26","20,311.51","20,095.05","20,273.46","20,273.46","10,951,070,000"
"Jun 26, 2025","20,062.19","20,187.15","19,982.48","20,167.91","20,167.91","8,383,380,000"
"Jun 25, 2025","20,013.95","20,052.78","19,918.08","19,973.55","19,973.55","8,256,120,000"
"Jun 24, 2025","19,809.62","19,946.72","19,795.29","19,912.53","19,912.53","8,330,090,000"
"Jun 23, 2025","19,427.01","19,643.70","19,334.98","19,630.97","19,630.97","9,088,000,000"
"Jun 20, 2025","19,639.41","19,696.11","19,380.58","19,447.41","19,447.41","9,969,140,000"
"Jun 18, 2025","19,526.92","19,660.77","19,489.56","19,546.27","19,546.27","7,818,790,000"
"Jun 17, 2025","19,627.08","19,666.56","19,485.44","19,521.09","19,521.09","8,519,930,000"
"Jun 16, 2025","19,550.75","19,733.31","19,550.75","19,701.21","19,701.21","9,619,130,000"
"Jun 13, 2025","19,450.93","19,591.87","19,367.42","19,406.83","19,406.83","9,001,850,000"
"Jun 12, 2025","19,578.87","19,690.61","19,553.56","19,662.49","19,662.49","16,308,730,000"
"Jun 11, 2025","19,779.36","19,800.46","19,551.35","19,615.88","19,615.88","10,214,190,000"
"Jun 10, 2025","19,620.11","19,730.38","19,539.09","19,714.99","19,714.99","11,221,560,000"
"Jun 9, 2025","19,573.14","19,637.56","19,531.10","19,591.24","19,591.24","9,538,700,000"
"Jun 6, 2025","19,526.99","19,593.18","19,464.84","19,529.95","19,529.95","7,291,590,000"
"Jun 5, 2025","19,518.20","19,610.51","19,226.22","19,298.45","19,298.45","8,782,360,000"
"Jun 4, 2025","19,434.94","19,493.45","19,359.09","19,460.49","19,460.49","7,695,660,000"
"Jun 3, 2025","19,288.66","19,459.28","19,224.70","19,398.96","19,398.96","7,990,230,000"
"Jun 2, 2025","19,063.06","19,252.71","18,985.30","19,242.61","19,242.61","7,779,940,000"
"May 30, 2025","19,131.22","19,157.78","18,847.74","19,113.77","19,113.77","9,042,260,000"
"May 29, 2025","19,389.39","19,389.39","19,091.54","19,175.87","19,175.87","11,016,850,000"
"May 28, 2025","19,232.62","19,276.83","19,084.38","19,100.94","19,100.94","8,087,530,000"
"May 27, 2025","19,014.44","19,210.95","18,961.69","19,199.16","19,199.16","93,974,540,000"
"May 23, 2025","18,622.38","18,841.52","18,599.69","18,737.21","18,737.21","8,730,370,000"
"May 22, 2025","18,888.05","19,061.11","18,840.34","18,925.74","18,925.74","8,289,710,000"
"May 21, 2025","19,002.94","19,241.41","18,799.20","18,872.64","18,872.64","11,112,460,000"
"May 20, 2025","19,132.06","19,186.69","19,015.63","19,142.71","19,142.71","9,047,100,000"
"May 19, 2025","18,937.42","19,227.22","18,937.42","19,215.46","19,215.46","13,080,030,000"
"May 16, 2025","19,151.54","19,213.42","19,038.48","19,211.10","19,211.10","10,509,820,000"
"May 15, 2025","19,031.24","19,207.22","18,967.78","19,112.32","19,112.32","10,546,350,000"
"May 14, 2025","19,074.72","19,174.55","19,023.61","19,146.81","19,146.81","11,744,820,000"
"May 13, 2025","18,761.23","19,065.96","18,745.50","19,010.09","19,010.09","9,242,230,000"
"May 12, 2025","18,674.56","18,710.22","18,472.71","18,708.34","18,708.34","10,717,670,000"
"May 9, 2025","18,022.55","18,068.90","17,853.84","17,928.92","17,928.92","8,835,140,000"
"May 8, 2025","17,920.15","18,096.00","17,776.00","17,928.14","17,928.14","8,500,390,000"
"May 7, 2025","17,706.83","17,820.29","17,503.01","17,738.16","17,738.16","7,977,870,000"
"May 6, 2025","17,623.21","17,830.35","17,592.88","17,689.66","17,689.66","6,958,220,000"
"May 5, 2025","17,817.01","17,965.64","17,792.08","17,844.24","17,844.24","7,075,320,000"
"May 2, 2025","17,868.76","18,048.83","17,812.04","17,977.73","17,977.73","8,180,190,000"
"May 1, 2025","17,793.14","17,922.83","17,688.11","17,710.74","17,710.74","8,409,690,000"
"Apr 30, 2025","17,099.98","17,483.82","16,959.53","17,446.34","17,446.34","8,595,330,000"
"Apr 29, 2025","17,270.76","17,500.42","17,256.20","17,461.32","17,461.32","13,001,930,000"
"Apr 28, 2025","17,390.93","17,467.35","17,128.71","17,366.13","17,366.13","10,313,290,000"
"Apr 25, 2025","17,182.11","17,404.49","17,110.72","17,382.94","17,382.94","7,412,930,000"
"Apr 24, 2025","16,754.76","17,174.35","16,744.97","17,166.04","17,166.04","7,607,400,000"
"Apr 23, 2025","16,880.29","17,029.86","16,642.66","16,708.05","16,708.05","8,564,870,000"
"Apr 22, 2025","16,079.94","16,410.56","16,038.73","16,300.42","16,300.42","6,981,900,000"
"Apr 21, 2025","16,052.76","16,066.79","15,685.33","15,870.90","15,870.90","6,678,730,000"
"Apr 17, 2025","16,399.97","16,408.51","16,181.17","16,286.45","16,286.45","7,046,290,000"
"Apr 16, 2025","16,499.69","16,600.37","16,066.46","16,307.16","16,307.16","7,909,190,000"
"Apr 15, 2025","16,842.39","16,979.96","16,753.22","16,823.17","16,823.17","7,483,050,000"
"Apr 14, 2025","17,120.44","17,136.56","16,661.26","16,831.48","16,831.48","9,667,260,000"
"Apr 11, 2025","16,358.53","16,753.41","16,228.04","16,724.46","16,724.46","9,444,890,000"
"Apr 10, 2025","16,635.45","16,712.37","15,894.27","16,387.31","16,387.31","11,861,670,000"
"Apr 9, 2025","15,295.44","17,202.94","15,270.28","17,124.97","17,124.97","13,479,740,000"
"Apr 8, 2025","16,181.04","16,316.51","15,053.39","15,267.91","15,267.91","10,496,650,000"
"Apr 7, 2025","14,978.03","16,292.28","14,784.03","15,603.26","15,603.26","12,483,580,000"
"Apr 4, 2025","16,045.60","16,128.16","15,575.68","15,587.79","15,587.79","11,038,180,000"
"Apr 3, 2025","16,790.53","16,889.34","16,533.04","16,550.61","16,550.61","9,461,330,000"
"Apr 2, 2025","17,207.01","17,716.52","17,181.27","17,601.05","17,601.05","9,126,630,000"
"Apr 1, 2025","17,221.55","17,506.59","17,149.36","17,449.89","17,449.89","7,756,540,000"
"Mar 31, 2025","17,045.44","17,334.98","16,854.37","17,299.29","17,299.29","8,122,180,000"
"Mar 28, 2025","17,722.09","17,763.28","17,283.06","17,322.99","17,322.99","7,015,410,000"
"Mar 27, 2025","17,811.24","17,988.02","17,743.80","17,804.03","17,804.03","8,002,470,000"
"Mar 26, 2025","18,217.33","18,236.55","17,837.26","17,899.02","17,899.02","9,091,510,000"
"Mar 25, 2025","18,207.97","18,281.13","18,170.42","18,271.86","18,271.86","6,475,790,000"
"Mar 24, 2025","18,046.19","18,210.05","18,030.68","18,188.59","18,188.59","6,787,790,000"
"Mar 21, 2025","17,519.84","17,798.06","17,474.81","17,784.05","17,784.05","8,837,930,000"
"Mar 20, 2025","17,586.06","17,903.20","17,576.82","17,691.63","17,691.63","6,098,330,000"
"Mar 19, 2025","17,590.12","17,917.54","17,533.94","17,750.79","17,750.79","6,302,310,000"
"Mar 18, 2025","17,662.57","17,682.92","17,431.67","17,504.12","17,504.12","6,450,530,000"
"Mar 17, 2025","17,722.54","17,925.94","17,645.87","17,808.66","17,808.66","6,306,340,000"
"Mar 14, 2025","17,523.30","17,773.48","17,491.08","17,754.09","17,754.09","7,093,850,000"
"Mar 13, 2025","17,598.56","17,621.91","17,239.44","17,303.01","17,303.01","7,147,050,000"
"Mar 12, 2025","17,711.41","17,800.10","17,436.27","17,648.45","17,648.45","7,746,430,000"
"Mar 11, 2025","17,443.09","17,687.40","17,238.24","17,436.10","17,436.10","9,177,320,000"
"Mar 10, 2025","17,840.32","17,868.08","17,291.82","17,468.32","17,468.32","8,636,040,000"
"Mar 7, 2025","18,029.85","18,243.58","17,768.59","18,196.22","18,196.22","8,135,420,000"
"Mar 6, 2025","18,204.53","18,439.24","17,980.39","18,069.26","18,069.26","7,686,200,000"
"Mar 5, 2025","18,312.97","18,604.47","18,144.73","18,552.73","18,552.73","7,048,430,000"
"Mar 4, 2025","18,176.43","18,589.49","17,956.60","18,285.16","18,285.16","8,469,180,000"
"Mar 3, 2025","18,923.36","18,992.30","18,216.63","18,350.19","18,350.19","8,170,140,000"
"Feb 28, 2025","18,477.17","18,861.33","18,372.99","18,847.28","18,847.28","8,247,520,000"
"Feb 27, 2025","19,212.36","19,242.69","18,535.22","18,544.42","18,544.42","7,700,290,000"
"Feb 26, 2025","19,109.32","19,286.02","18,966.46","19,075.26","19,075.26","7,034,450,000"
"Feb 25, 2025","19,242.61","19,256.35","18,871.52","19,026.39","19,026.39","7,991,440,000"
"Feb 24, 2025","19,590.85","19,644.23","19,275.46","19,286.93","19,286.93","7,414,760,000"
"Feb 21, 2025","20,006.69","20,016.66","19,510.91","19,524.01","19,524.01","8,461,020,000"
"Feb 20, 2025","20,029.19","20,041.15","19,795.02","19,962.36","19,962.36","7,329,270,000"
"Feb 19, 2025","19,994.50","20,099.39","19,928.89","20,056.25","20,056.25","8,171,530,000"
"Feb 18, 2025","20,090.55","20,110.12","19,909.74","20,041.26","20,041.26","8,683,170,000"
"Feb 14, 2025","19,956.82","20,045.76","19,932.15","20,026.77","20,026.77","7,995,720,000"
"Feb 13, 2025","19,696.92","19,952.17","19,675.87","19,945.64","19,945.64","8,414,510,000"
"Feb 12, 2025","19,436.51","19,682.51","19,415.48","19,649.95","19,649.95","7,946,550,000"
"Feb 11, 2025","19,602.11","19,731.93","19,579.77","19,643.86","19,643.86","9,269,380,000"
"Feb 10, 2025","19,668.18","19,772.04","19,650.79","19,714.27","19,714.27","9,535,440,000"
"Feb 7, 2025","19,774.87","19,862.54","19,489.36","19,523.40","19,523.40","7,748,940,000"
"Feb 6, 2025","19,725.83","19,793.36","19,654.11","19,791.99","19,791.99","6,642,100,000"
"Feb 5, 2025","19,533.05","19,696.94","19,498.90","19,692.33","19,692.33","6,712,220,000"
"Feb 4, 2025","19,422.17","19,666.44","19,408.18","19,654.02","19,654.02","6,477,050,000"
"Feb 3, 2025","19,215.38","19,502.13","19,141.15","19,391.96","19,391.96","8,272,460,000"
"Jan 31, 2025","19,832.33","19,969.17","19,575.21","19,627.44","19,627.44","7,947,370,000"
"Jan 30, 2025","19,697.53","19,785.79","19,483.83","19,681.75","19,681.75","6,679,500,000"
"Jan 29, 2025","19,695.68","19,699.82","19,479.51","19,632.32","19,632.32","6,497,710,000"
"Jan 28, 2025","19,418.22","19,759.43","19,294.62","19,733.59","19,733.59","7,121,740,000"
"Jan 27, 2025","19,234.04","19,514.35","19,204.95","19,341.83","19,341.83","8,870,200,000"
"Jan 24, 2025","20,087.11","20,118.61","19,897.13","19,954.30","19,954.30","7,708,150,000"
"Jan 23, 2025","19,906.99","20,053.68","19,892.55","20,053.68","20,053.68","6,837,700,000"
"Jan 22, 2025","19,903.05","20,068.52","19,903.05","20,009.34","20,009.34","7,219,060,000"
"Jan 21, 2025","19,734.39","19,789.63","19,551.17","19,756.78","19,756.78","8,015,780,000"
"Jan 17, 2025","19,655.55","19,709.64","19,543.32","19,630.20","19,630.20","7,996,360,000"
"Jan 16, 2025","19,573.87","19,579.85","19,335.68","19,338.29","19,338.29","7,085,990,000"
"Jan 15, 2025","19,350.31","19,548.90","19,299.32","19,511.23","19,511.23","7,260,250,000"
"Jan 14, 2025","19,207.75","19,273.14","18,926.60","19,044.39","19,044.39","7,168,110,000"
"Jan 13, 2025","18,903.66","19,099.97","18,831.91","19,088.10","19,088.10","7,830,760,000"
"Jan 10, 2025","19,312.26","19,315.11","19,018.75","19,161.63","19,161.63","8,608,880,000"
"Jan 8, 2025","19,469.37","19,544.51","19,308.54","19,478.88","19,478.88","8,851,720,000"
"Jan 7, 2025","19,938.08","19,940.21","19,421.02","19,489.68","19,489.68","13,371,130,000"
"Jan 6, 2025","19,851.99","20,007.95","19,785.00","19,864.98","19,864.98","9,586,840,000"
"Jan 3, 2025","19,395.51","19,638.66","19,379.57","19,621.68","19,621.68","8,214,050,000"
"Jan 2, 2025","19,403.90","19,517.87","19,117.59","19,280.79","19,280.79","8,737,550,000"
"Dec 31, 2024","19,551.36","19,563.72","19,283.41","19,310.79","19,310.79","8,873,030,000"
"Dec 30, 2024","19,460.41","19,622.93","19,342.51","19,486.79","19,486.79","8,384,090,000"
"Dec 27, 2024","19,896.77","19,904.77","19,553.40","19,722.03","19,722.03","7,765,120,000"
"Dec 26, 2024","19,979.25","20,070.08","19,888.11","20,020.36","20,020.36","6,467,910,000"
"Dec 24, 2024","19,818.48","20,031.13","19,813.76","20,031.13","20,031.13","4,739,190,000"
"Dec 23, 2024","19,641.05","19,772.10","19,504.68","19,764.88","19,764.88","6,820,720,000"
"Dec 20, 2024","19,190.04","19,758.61","19,168.38","19,572.60","19,572.60","10,962,450,000"
"Dec 19, 2024","19,565.66","19,623.02","19,357.76","19,372.77","19,372.77","8,029,590,000"
"Dec 18, 2024","20,114.98","20,179.77","19,336.59","19,392.69","19,392.69","9,996,120,000"
"Dec 17, 2024","20,095.62","20,148.83","20,004.73","20,109.06","20,109.06","9,534,350,000"
"Dec 16, 2024","20,016.12","20,204.58","19,988.12","20,173.89","20,173.89","8,855,040,000"
"Dec 13, 2024","19,995.18","20,061.65","19,817.47","19,926.72","19,926.72","6,028,250,000"
"Dec 12, 2024","19,947.34","20,018.24","19,897.38","19,902.84","19,902.84","7,047,550,000"
"Dec 11, 2024","19,832.96","20,055.93","19,830.64","20,034.89","20,034.89","6,639,720,000"
"Dec 10, 2024","19,796.39","19,887.08","19,641.34","19,687.24","19,687.24","6,843,850,000"
"Dec 9, 2024","19,824.09","19,872.79","19,698.05","19,736.69","19,736.69","7,884,620,000"
"Dec 6, 2024","19,743.96","19,863.15","19,734.42","19,859.77","19,859.77","6,787,610,000"
"Dec 5, 2024","19,756.40","19,790.03","19,688.59","19,700.26","19,700.26","7,229,510,000"
"Dec 4, 2024","19,587.48","19,741.76","19,575.40","19,735.12","19,735.12","7,870,030,000"
"Dec 3, 2024","19,364.34","19,486.15","19,340.41","19,480.91","19,480.91","6,005,160,000"
"Dec 2, 2024","19,255.43","19,436.92","19,255.43","19,403.95","19,403.95","6,370,530,000"
"Nov 29, 2024","19,087.47","19,245.49","19,066.52","19,218.17","19,218.17","4,042,550,000"
"Nov 27, 2024","19,132.99","19,133.11","18,937.20","19,060.48","19,060.48","5,619,090,000"
"Nov 26, 2024","19,109.08","19,184.40","19,100.73","19,174.30","19,174.30","6,411,770,000"
"Nov 25, 2024","19,140.59","19,208.68","18,969.35","19,054.84","19,054.84","7,932,980,000"
"Nov 22, 2024","18,966.32","19,025.77","18,899.48","19,003.65","19,003.65","6,575,820,000"
"Nov 21, 2024","19,072.78","19,110.89","18,714.06","18,972.42","18,972.42","7,492,540,000"
"Nov 20, 2024","18,971.31","18,974.91","18,724.39","18,966.14","18,966.14","7,121,670,000"
"Nov 19, 2024","18,699.71","18,992.08","18,689.83","18,987.47","18,987.47","7,246,610,000"
"Nov 18, 2024","18,717.93","18,865.28","18,672.30","18,791.81","18,791.81","8,455,360,000"
