Date,Open,High,Low,Close,Adj Close,Volume
"Jun 20, 2020","9,945.49","10,221.85","9,749.07","9,757.22","9,757.22","27,940,280,000"
"Jun 13, 2020","9,426.90","10,053.91","9,403.00","9,946.12","9,946.12","23,854,180,000"
"Jun 6, 2020","9,823.44","10,086.89","9,413.62","9,588.81","9,588.81","26,377,480,000"
"May 30, 2020","9,471.42","9,845.69","9,462.32","9,814.08","9,814.08","25,265,930,000"
"May 23, 2020","9,501.21","9,523.64","9,144.28","9,489.87","9,489.87","17,794,010,000"
"May 16, 2020","9,177.15","9,405.25","9,154.35","9,324.59","9,324.59","20,264,210,000"
"May 9, 2020","9,054.91","9,250.96","8,705.25","9,014.56","9,014.56","20,741,830,000"
"May 2, 2020","8,555.32","9,125.98","8,537.83","9,121.32","9,121.32","18,634,290,000"
"Apr 25, 2020","8,717.98","8,957.27","8,566.84","8,604.95","8,604.95","19,909,430,000"
"Apr 18, 2020","8,553.38","8,684.91","8,215.69","8,634.52","8,634.52","18,112,980,000"
"Apr 11, 2020","8,127.69","8,670.30","8,035.95","8,650.14","8,650.14","18,706,100,000"
"Apr 4, 2020","7,660.17","8,227.91","7,617.79","8,153.58","8,153.58","15,567,990,000"
"Mar 28, 2020","7,583.46","7,880.31","7,288.11","7,373.08","7,373.08","18,566,200,000"
"Mar 21, 2020","6,847.28","7,809.83","6,631.42","7,502.38","7,502.38","21,476,910,000"
"Mar 14, 2020","7,392.73","7,422.20","6,686.36","6,879.52","6,879.52","24,512,120,000"
"Mar 7, 2020","7,957.93","8,347.40","7,194.67","7,874.88","7,874.88","23,104,400,000"
"Feb 29, 2020","8,667.14","9,070.32","8,375.13","8,575.62","8,575.62","20,277,070,000"
"Feb 22, 2020","9,188.44","9,322.88","8,264.16","8,567.37","8,567.37","20,251,980,000"
"Feb 15, 2020","9,679.04","9,838.37","9,542.33","9,576.59","9,576.59","10,246,170,000"
"Feb 8, 2020","9,493.63","9,748.32","9,493.63","9,731.18","9,731.18","11,485,690,000"
"Feb 1, 2020","9,190.72","9,575.66","9,188.55","9,520.51","9,520.51","11,902,480,000"
"Jan 25, 2020","9,092.46","9,329.12","9,088.04","9,150.94","9,150.94","12,039,010,000"
"Jan 18, 2020","9,361.07","9,451.43","9,273.23","9,314.91","9,314.91","10,230,010,000"
"Jan 11, 2020","9,213.72","9,393.48","9,193.06","9,388.94","9,388.94","12,387,850,000"
"Jan 4, 2020","8,943.50","9,235.20","8,943.50","9,178.86","9,178.86","12,588,670,000"
"Dec 28, 2019","9,004.45","9,093.43","8,909.19","9,020.77","9,020.77","9,687,370,000"
"Dec 21, 2019","8,950.20","9,052.00","8,934.36","9,006.62","9,006.62","6,516,900,000"
"Dec 14, 2019","8,791.31","8,931.91","8,789.77","8,924.96","8,924.96","13,769,920,000"
"Dec 7, 2019","8,650.86","8,768.87","8,600.82","8,734.88","8,734.88","10,780,740,000"
"Nov 30, 2019","8,672.84","8,672.84","8,435.40","8,656.53","8,656.53","10,908,330,000"
"Nov 23, 2019","8,559.65","8,705.91","8,559.65","8,665.47","8,665.47","7,549,730,000"
"Nov 16, 2019","8,529.16","8,589.76","8,468.63","8,519.88","8,519.88","10,715,520,000"
"Nov 9, 2019","8,431.26","8,540.83","8,425.48","8,540.83","8,540.83","10,214,070,000"
"Nov 2, 2019","8,445.50","8,483.16","8,379.33","8,475.31","8,475.31","11,222,640,000"
"Oct 26, 2019","8,285.77","8,386.75","8,241.70","8,386.40","8,386.40","10,086,190,000"
"Oct 19, 2019","8,137.42","8,249.97","8,078.35","8,243.12","8,243.12","9,234,890,000"
"Oct 12, 2019","8,044.35","8,183.64","8,036.41","8,089.54","8,089.54","9,049,410,000"
"Oct 5, 2019","7,956.41","8,115.80","7,823.73","8,057.04","8,057.04","9,245,040,000"
"Sep 28, 2019","7,964.09","8,062.50","7,700.00","7,982.47","7,982.47","10,468,400,000"
"Sep 21, 2019","8,106.49","8,158.83","7,890.28","7,939.63","7,939.63","10,042,330,000"
"Sep 14, 2019","8,121.64","8,237.43","8,086.16","8,117.67","8,117.67","10,961,140,000"
"Sep 7, 2019","8,130.91","8,243.80","8,001.68","8,176.71","8,176.71","11,088,020,000"
"Aug 31, 2019","7,906.44","8,134.42","7,847.32","8,103.07","8,103.07","7,819,950,000"
"Aug 24, 2019","7,829.58","8,017.91","7,766.67","7,962.88","7,962.88","8,642,240,000"
"Aug 17, 2019","8,006.18","8,048.58","7,730.77","7,751.77","7,751.77","9,413,710,000"
"Aug 10, 2019","7,907.49","8,065.24","7,716.55","7,895.99","7,895.99","11,175,680,000"
"Aug 3, 2019","7,823.33","8,041.12","7,662.90","7,959.14","7,959.14","12,013,700,000"
"Jul 27, 2019","8,325.10","8,325.28","7,953.67","8,004.07","8,004.07","11,533,790,000"
"Jul 20, 2019","8,171.99","8,339.64","8,171.54","8,330.21","8,330.21","9,692,360,000"
"Jul 13, 2019","8,263.18","8,264.78","8,135.12","8,146.49","8,146.49","9,581,740,000"
"Jul 6, 2019","8,112.91","8,245.66","8,061.32","8,244.14","8,244.14","9,701,880,000"
"Jun 29, 2019","8,145.85","8,171.97","8,059.29","8,161.79","8,161.79","7,414,560,000"
"Jun 22, 2019","8,040.58","8,047.56","7,879.15","8,006.24","8,006.24","12,514,160,000"
"Jun 15, 2019","7,819.43","8,088.88","7,812.61","8,031.71","8,031.71","11,246,410,000"
"Jun 8, 2019","7,798.87","7,909.99","7,773.97","7,796.66","7,796.66","9,799,150,000"
"Jun 1, 2019","7,441.21","7,767.02","7,292.22","7,742.10","7,742.10","11,261,680,000"
"May 25, 2019","7,655.66","7,693.74","7,448.23","7,453.15","7,453.15","8,775,190,000"
"May 18, 2019","7,714.06","7,804.44","7,585.32","7,637.01","7,637.01","9,971,250,000"
"May 11, 2019","7,720.07","7,946.23","7,627.22","7,816.28","7,816.28","10,947,140,000"
"May 4, 2019","7,981.85","8,135.54","7,759.34","7,916.94","7,916.94","11,562,900,000"
"Apr 27, 2019","8,147.65","8,176.08","7,976.77","8,164.00","8,164.00","10,479,860,000"
"Apr 20, 2019","7,969.37","8,151.84","7,965.90","8,146.40","8,146.40","9,989,640,000"
"Apr 13, 2019","7,987.16","8,052.40","7,933.57","7,998.06","7,998.06","8,372,410,000"
"Apr 6, 2019","7,924.89","7,992.09","7,891.85","7,984.16","7,984.16","10,105,020,000"
"Mar 30, 2019","7,800.24","7,940.45","7,777.09","7,938.69","7,938.69","11,172,620,000"
"Mar 23, 2019","7,618.98","7,738.17","7,579.29","7,729.32","7,729.32","10,720,850,000"
"Mar 16, 2019","7,696.38","7,850.11","7,642.57","7,642.67","7,642.67","12,231,840,000"
"Mar 9, 2019","7,442.56","7,714.96","7,442.40","7,688.53","7,688.53","12,450,100,000"
"Mar 2, 2019","7,636.62","7,643.66","7,332.92","7,408.14","7,408.14","11,728,950,000"
"Feb 23, 2019","7,585.30","7,603.04","7,485.39","7,595.35","7,595.35","12,303,670,000"
"Feb 16, 2019","7,450.75","7,527.54","7,430.89","7,527.54","7,527.54","8,900,050,000"
"Feb 9, 2019","7,327.37","7,477.28","7,290.03","7,472.41","7,472.41","10,533,600,000"
"Feb 2, 2019","7,266.28","7,410.77","7,225.14","7,298.20","7,298.20","10,983,610,000"
"Jan 26, 2019","7,075.01","7,303.12","7,011.47","7,263.87","7,263.87","12,470,860,000"
"Jan 19, 2019","7,109.57","7,174.56","6,953.23","7,164.86","7,164.86","9,551,410,000"
"Jan 12, 2019","6,908.03","7,185.38","6,887.48","7,157.23","7,157.23","10,799,800,000"
"Jan 5, 2019","6,757.53","6,991.37","6,741.40","6,971.48","6,971.48","11,629,710,000"
"Dec 29, 2018","6,649.52","6,760.69","6,457.13","6,738.86","6,738.86","9,598,820,000"
"Dec 22, 2018","6,278.49","6,684.18","6,190.17","6,584.52","6,584.52","8,885,690,000"
"Dec 15, 2018","6,886.46","6,931.81","6,304.63","6,332.99","6,332.99","16,093,920,000"
